smiles,new_category
C(C(=O)Cl)(Cl)Cl,0.0
CCS(=O)(=O)N1CCCC(C1)C(=O)NC2CCC(CC2)C,0.0
COC1=C(C=C2C(=C1)C(=O)N(C(=S)N2)C3CCCC3)OC,0.0
CC1=CC=C(C=C1)S(=O)(=O)NC(=C)C(=O)OC,0.0
CC(C)CC(=O)NCCC1=CC2=C(C=CC(=C2NC1=O)OC)OC,0.0
CCCC1=NC2=C(C3=C1CCCC3)C4=C(O2)C(=NC=N4)N5CCNCC5,0.0
C1=COC(=C1)CN2C=NC3=C2NC=NC3=S,0.0
CCOC(=O)CNC(=O)C1=CC=C(C=C1)C,1.0
C1=COC(=C1)C2=NN=C(O2)SCCC(=O)NC3=CC=C(C=C3)F,0.0
C1CCC(C1)CCC(=O)N2CCN(CC2)C(=O)C3CC3,0.0
CN(C1=CC=CC=C1)C(C2=CC=C(C=C2)F)C3=NN=NN3CC4CCCO4.Cl,0.0
COC1=CC(=C(C=C1)OC)C2C3=C(C4CCN3CC4)NC(=S)N2,0.0
CC1=C(N=CC=C1)NC(=O)C2=CC=C(O2)Br,0.0
C1COCCN1CCN2C3=C(C=C(C2=O)C#N)C(=O)N4C=CC=CC4=N3,0.0
CC1=C(N=CC=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F,0.0
CC(=O)CCN1C(=O)N(C(=O)N(C1=O)CCC(=O)C)CCC(=O)C,0.0
COC1=CC=C(C=C1)CNC(=O)COC2=CC=CC=C2C(=O)C3=CN(N=C3)C4=CC=CC=C4,0.0
C1CN(CC2=CC=CC=C21)CCNC(=O)NC3=CC=C(C=C3)F,0.0
C1CSCCN1C(=O)NC2=CC=CC=C2,0.0
CCN(CC)C1=CC=C(C=C1)NC(=O)COC(=O)C2=NC3=CC=CC=C3C=C2,0.0
CCN(C1CCCCC1)C(=O)/C=C/C2=CC=CC=C2,0.0
C1CCC2=C(C1)N=C(S2)CC3=NN4CC5=CC=CC=C5C4=N3,0.0
CC1CC(=O)N(C2=CC=CC=C2S1(=O)=O)CC(=O)NC3=CC(=CC=C3)Cl,0.0
COC1=CC(=C(C=C1)O)/C=C/2\C(=O)N(C(=S)S2)CC3=CC=CC=C3,0.0
CN1C(=NN=C1SCC(=O)NC2CCCC2)C3=CC=NC=C3,0.0
CC1=CC2=C(C=C1C)C3=NN=C(N3C(C2)(C)C)C4=NC5=CC=CC=C5C=C4,0.0
CCC1=C(C2=NN=CN2NC1=O)C,0.0
CC(=NCC1=CC2=C(C=C1)OCO2)C3=C(C4=CC=CC=C4C3=O)O,0.0
COC1=CC=CC(=C1)N2C(=O)/C(=C\C3=CC4=C(C=C3)C5=CC=CC=C5C4)/C(=O)NC2=O,0.0
COC1=CC=CC(=C1)C2=CC(=NO2)C(=O)OC,0.0
CC1=C(N=C(O1)C2=CC(=C(C=C2)F)OC)CN(C)CC3=NN=C(O3)C,0.0
CC(C)OC(=O)CSC1=NN=C(N1C2=CC=C(C=C2)Cl)C3=NC=CN=C3,0.0
